filepath,elev,wsun,kappa,beta,t,wsky,theta,phi,fov
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000186.png,6.4883,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,136.708,8.9176,36.8219
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000187.png,5.6297,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,109.708,9.7762,36.0807
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000188.png,0.5862,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,96.708,14.8197,23.4259
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000189.png,6.3702,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,92.708,9.0357,33.0471
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000190.png,9.4096,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,89.708,5.9963,40.0237
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000191.png,-7.8439,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,83.708,23.2498,35.9698
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000192.png,1.126,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,50.708,14.2799,24.8818
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000193.png,10.2306,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,44.708,5.1753,25.6205
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000194.png,-3.0725,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,38.708,18.4784,31.1234
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000195.png,-5.1349,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,21.708,20.5408,35.906
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000196.png,4.6918,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,12.708,10.7141,35.434
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000197.png,2.6701,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,10.708,12.7358,28.6492
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000198.png,-8.5285,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-5.292,23.9344,23.1364
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000199.png,-6.1323,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-11.292,21.5382,21.6218
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000200.png,0.9326,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-23.292,14.4733,44.9621
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000201.png,2.3323,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-28.292,13.0736,25.2506
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000202.png,-3.1669,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-39.292,18.5728,43.7273
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000203.png,9.7812,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-55.292,5.6247,42.4033
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000204.png,5.7274,0.09848 0.09498 0.08777,0.11971,26.55506,17.15595,0.31207 0.30430 0.30362,-70.292,9.6785,31.1174
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000205.png,5.0109,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-77.5548,60.8615,31.7355
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000206.png,0.5812,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-99.5548,65.2912,21.3983
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000207.png,7.2713,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-109.5548,58.6011,28.253
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000208.png,2.9354,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-137.5548,62.937,35.6396
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000209.png,-2.7275,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-145.5548,68.5999,41.0419
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000210.png,10.7723,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-147.5548,55.1001,23.0715
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000211.png,-5.7348,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-153.5548,71.6072,29.6828
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000212.png,-1.7811,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-154.5548,67.6535,42.0244
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000213.png,7.354,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,172.4452,58.5184,36.038
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000214.png,10.8437,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,166.4452,55.0287,35.4355
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000215.png,-4.5616,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,163.4452,70.434,20.4312
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000216.png,-5.236,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,157.4452,71.1084,42.87
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000217.png,6.0476,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,149.4452,59.8248,27.7786
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000218.png,-3.0202,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,128.4452,68.8926,36.7017
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000219.png,0.4232,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,124.4452,65.4492,24.6369
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000220.png,0.561,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,110.4452,65.3114,34.229
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000221.png,7.9014,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,100.4452,57.971,38.2766
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000222.png,10.3473,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,96.4452,55.5251,20.6814
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000223.png,1.3289,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,81.4452,64.5435,30.0476
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000224.png,5.8716,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,67.4452,60.0008,41.7777
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000225.png,2.3519,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,50.4452,63.5205,39.468
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000226.png,-6.1246,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,27.4452,71.997,34.1715
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000227.png,4.8757,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,25.4452,60.9967,30.8177
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000228.png,-7.3439,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,15.4452,73.2163,35.0599
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000229.png,-1.9468,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,14.4452,67.8192,39.0962
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000230.png,9.8188,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,11.4452,56.0536,36.334
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000231.png,-4.2817,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,0.4452,70.1541,43.8601
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000232.png,2.5777,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-37.5548,63.2947,35.3387
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000233.png,-3.593,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-45.5548,69.4654,37.8146
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000234.png,6.9578,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-56.5548,58.9146,24.4978
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000235.png,-5.8593,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-58.5548,71.7317,31.6068
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000236.png,10.0305,0.09101 0.08945 0.09099,0.13863,0.18906,15.81021,0.61243 0.58078 0.54316,-75.5548,55.8419,36.8718
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000237.png,-3.2886,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-79.1788,50.6802,21.0959
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000238.png,-2.8581,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-113.1788,50.2497,22.2745
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000239.png,3.3479,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-121.1788,44.0437,23.6755
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000240.png,4.5214,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-122.1788,42.8702,34.5272
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000241.png,-8.0359,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-132.1788,55.4275,34.4182
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000242.png,-6.9692,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-157.1788,54.3608,40.7816
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000243.png,6.1872,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-159.1788,41.2044,20.3108
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000244.png,-8.7013,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-162.1788,56.0929,22.9002
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000245.png,3.8059,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,176.8212,43.5857,33.4989
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000246.png,8.4959,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,171.8212,38.8957,33.6858
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000247.png,7.7981,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,148.8212,39.5935,27.0184
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000248.png,-4.0459,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,105.8212,51.4375,38.6861
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000249.png,4.2163,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,87.8212,43.1753,39.4246
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000250.png,9.2629,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,55.8212,38.1287,30.9231
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000251.png,6.2217,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,41.8212,41.1699,20.2659
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000252.png,-5.6292,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,36.8212,53.0208,41.2758
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000253.png,7.0088,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,33.8212,40.3828,31.3268
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000254.png,-1.294,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,22.8212,48.6856,37.2195
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000255.png,-7.4115,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,21.8212,54.8031,21.529
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000256.png,9.2394,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,10.8212,38.1522,30.5542
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000257.png,9.1641,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-4.1788,38.2275,41.0239
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000258.png,2.4428,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-7.1788,44.9488,23.9714
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000259.png,-1.2722,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-20.1788,48.6638,38.3242
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000260.png,5.218,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-23.1788,42.1736,29.2677
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000261.png,-8.8765,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-36.1788,56.2681,21.929
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000262.png,5.0021,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-42.1788,42.3895,29.7293
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000263.png,-3.3947,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-45.1788,50.7863,27.6027
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000264.png,5.2624,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-51.1788,42.1292,29.6033
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000265.png,7.2831,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-54.1788,40.1085,22.1709
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000266.png,1.9409,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-59.1788,45.4507,27.5139
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000267.png,2.7808,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-61.1788,44.6108,33.038
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000268.png,9.788,2.38934 2.29069 2.17417,0.16888,9.2827,21.49204,0.80690 0.85963 0.89979,-65.1788,37.6036,26.0052
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000269.png,-8.8155,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-21.6276,16.1833,39.1287
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000270.png,2.5006,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-30.6276,4.8672,24.2648
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000271.png,3.0458,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-42.6276,4.322,38.7252
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000272.png,5.1147,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-99.6276,2.2531,31.8287
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000273.png,-0.6487,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-107.6276,8.0165,41.5227
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000274.png,-1.4144,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-110.6276,8.7822,30.222
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000275.png,-2.3601,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-125.6276,9.7279,28.4447
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000276.png,2.639,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-141.6276,4.7288,38.018
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000277.png,-3.2879,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-145.6276,10.6557,27.9311
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000278.png,-8.9726,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-153.6276,16.3404,39.0207
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000279.png,-6.4726,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-162.6276,13.8404,32.4416
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000280.png,-9.2255,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-170.6276,16.5933,27.2389
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000281.png,5.2938,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-176.6276,2.074,39.4275
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000282.png,-7.2738,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-177.6276,14.6416,32.2774
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000283.png,-1.9082,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,162.3724,9.276,27.3166
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000284.png,10.0643,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,160.3724,-2.6965,44.4643
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000285.png,-0.4986,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,148.3724,7.8664,24.9184
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000286.png,-8.4164,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,133.3724,15.7842,31.4631
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000287.png,3.2156,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,126.3724,4.1522,43.7173
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000288.png,-4.091,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,114.3724,11.4588,30.3288
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000289.png,8.7745,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,105.3724,-1.4067,21.6445
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000290.png,-6.6052,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,98.3724,13.973,31.0041
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000291.png,1.5023,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,89.3724,5.8655,42.8757
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000292.png,2.2076,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,68.3724,5.1602,36.3855
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000293.png,1.3234,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,67.3724,6.0444,38.2165
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000294.png,2.7464,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,49.3724,4.6214,33.6976
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000295.png,-7.9935,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,37.3724,15.3613,35.8183
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000296.png,1.2665,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,27.3724,6.1013,25.7531
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000297.png,-9.3808,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,10.3724,16.7486,35.2188
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000298.png,1.7946,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,5.3724,5.5732,38.9686
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000299.png,-8.1017,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-13.6276,15.4695,40.9419
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000300.png,2.1069,1.39255 1.33877 1.25888,0.16588,23.25255,21.23512,0.51225 0.54666 0.58492,-14.6276,5.2609,25.731
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000301.png,8.7874,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,32.7264,0.1005,43.5648
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000302.png,-2.0009,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,7.7264,10.8888,34.0708
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000303.png,-2.5299,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-1.2736,11.4178,42.2368
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000304.png,9.7857,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-4.2736,-0.8978,22.7135
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000305.png,-8.5855,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-8.2736,17.4734,37.5382
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000306.png,-6.1144,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-41.2736,15.0023,23.5726
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000307.png,0.6022,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-49.2736,8.2857,23.0031
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0009_sync/image_02/data/0000000308.png,1.6158,0.12887 0.13020 0.12689,0.23423,40.10876,19.44799,0.19785 0.20351 0.21935,-61.2736,7.2721,20.5208
